tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'2047912544166175228',"RT @undefined: In just 3 years since Starship’s first flight, the iteration has been absolutely INSANE

SpaceX is literally moving at of light speed - building more than a decade of advancements in just 3 years

From Flight 1 exploding to preparing Version 3/Flight 12 with:
• All-new Starship V3 + Super Heavy Booster
• Raptor 3 engines - a true engineering masterpiece (simpler, lighter, record thrust) 
• Upgraded launch mount + brand new Pad 2
• 11 integrated flights with orbital attempts, reentries & multiple mid-air booster catches

This is now the most advanced & powerful rocket system ever built in history - solving full rapid reusability at light-speed….",en,Retweet,205,4602,1177,344,600801,2026-04-25 01:36:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/HGujH7GasAAa9dD.jpg
'2047862200853840383',"RT @undefined: David Friedberg on the Nonprofit Scam: 90% Are Bullsh*t

“ The definition of exempt activities is charitable, religious, educational, scientific, literacy, public safety, or fostering amateur sports competition, or preventing cruelty to children or animals.

You tell me how the f**k 90% of what we call nonprofits today fall under that definition.

We have completely f**king closed our eyes to the fact that organizations, regardless of political affiliation or social interest, have fundamental commercial and probably not aligned interests with the definition of a 501(c)(3), and we've allowed them all to get away with it for far too long.

I don't think that this is a blue or red thing.

I think that this is a thing where we let these organizations make it easy to get money, to hide the money, and to do whatever the hell they want with the money, and we need to stop it.

And I think that it's an amazing opportunity right now for everyone to kind of reset the decks by cleaning all the sh*t up, and getting all of these organizations flushed, and make sure that any organization that wants to do whatever bullsh*t, nefarious things they want to do, by all means do it.

But it's not a nonprofit and you shouldn't get a charitable donation deduction, and the government should not be putting money into these sorts of things.

This is an entirely different sort of activity in the social order.

And as a libertarian, I'm all for it, but I don't think that they should be tax exempt, and I don't think they should be getting government money, and I don't think that individuals should be benefiting from giving them money.

And if we could fix all that shit up, I think a lot of these problems are going to go away.”",en,Retweet,412,4642,1282,272,562003,2026-04-24 22:16:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/2047861384344752128/vid/avc1/1080x1920/n6MqtexX-s80zuCH.mp4?tag=21
'2047922225353728189',Grok Imagine https://t.co/X4jjAAfzf9,en,Tweet,1983,39554,4956,5136,19687057,2026-04-25 02:14:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2047886717236203520/vid/avc1/1104x816/piThgb-5X3aNFnAX.mp4?tag=25
'2047922042670866516',@Truthful_ast Wait until you see what’s coming,en,Reply,348,14708,787,958,612447,2026-04-25 02:13:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047921603170725896',@adamcarolla @Rothmus Very much so,en,Reply,22,1844,117,105,40420,2026-04-25 02:12:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047921329085546735',@WKCosmo 💯😂,qme,Reply,44,3902,150,234,69968,2026-04-25 02:11:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047921083924287930',"When the Romans had no enemy, they fought each other and did more damage than any enemy. 

When the Chinese had no enemy, they fought each other and did more damage than any enemy. 

When the … had no enemy, they fought each other and did more damage than any enemy. 

So it has been throughout the many civilizations.",en,Reply,172,1473,278,292,66188,2026-04-25 02:10:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2013526962359173231',"RT @undefined: Fukuyama's ""The End of History and the Last Man"" explicitly draws on Nietzsche's ""last man"" from ""Thus Spoke Zarathustra,"" critiquing a complacent post-historical society. The ""end of history"" concept originates with Hegel, but Nietzsche's specific formulation of the ""last man"" as a warning is his own, influenced by earlier thinkers like Hegel and Schopenhauer.",en,Retweet,128,1483,578,191,665132,2026-01-20 03:20:12,"<a href=""https://x.ai"" rel=""nofollow"">Banners & Ads</a>",,,,
'2047879036119175379',"RT @undefined: Grok Imagine now has dramatically improved lip sync and sharper audio quality on all image-to-video generations.

Dialogue tracks the mouth. Sound matches the scene. Your videos look and sound the way you imagined them. https://t.co/lv4Y4ziECb",en,Retweet,3705,24063,2568,1517,146981023,2026-04-24 23:23:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/2047878984181112832/vid/avc1/1152x1760/1vb02IG61LTzifu6.mp4?tag=21
'2047881966268117064',"New Grok Imagine model just dropped with much better lip sync &amp; sound. 

Nothing in this video is real.  https://t.co/w5uEzckBRF",en,Tweet,8842,81773,12726,10871,17800775,2026-04-24 23:34:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2047878984181112832/vid/avc1/1152x1760/1vb02IG61LTzifu6.mp4?tag=21
'2047838701326336473',"RT @undefined: SpaceX's shocking competence:

""Somebody I know once worked for 
@SpaceX and they were asked what it was like, and he said, ""It's like being dropped into a zone of shocking competence.""

Everybody is ultra competent.

And the reason everybody's ultra competent is because if they're not, Elon sniffs it out and fires them.

Elon's talking to the people actually doing the work. At this point having done this for 25 years he can sniff this out really quickly.

The best engineers in the world want to work for him because he's the one CEO who's able to work with them as a peer on whatever the technology is.

What would be better as an engineer than being able to design a rocket with @elonmusk as your engineering partner?""",en,Retweet,971,7815,1377,281,1432873,2026-04-24 20:42:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2047838556174131200/vid/avc1/3840x2160/EyQbaq_UiaoZ8bJq.mp4?tag=21
'2047877294476116184',Incredible return on investment! 💰💰💰 https://t.co/A14a7pNBMn,en,Tweet,7179,57311,8670,2860,25966917,2026-04-24 23:16:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2047842410282336256/vid/avc1/832x480/KQdqXTs3cVG0jT4H.mp4?tag=21
'2047857515506041294',RT @undefined: Still got it https://t.co/nVeJBD4nOW,en,Retweet,432,8873,913,1826,4385400,2026-04-24 21:57:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HGtzjuSagAAaFEY.jpg
'2047863246846382557',RT @undefined: Straight to #1,en,Retweet,77,2412,595,198,867287,2026-04-24 22:20:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047875588971503630',@DaleStarkA10 @Oilfield_Rando Seriously,en,Reply,0,5338,227,224,75022,2026-04-24 23:09:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047842556911010034',@Rockprincess818 True,en,Reply,30,4223,234,193,86106,2026-04-24 20:58:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047842399360356507',@AAGDhillon @TheJusticeDept Nice work,en,Reply,18,2293,140,100,56969,2026-04-24 20:57:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047842320360554511',@yamanakanobody They want to destroy Japan,en,Reply,1977,51407,8416,1542,1595715,2026-04-24 20:57:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047839449778888981',@IterIntellectus 😂,qme,Reply,0,709,53,92,27495,2026-04-24 20:45:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047782678108217612',RT @undefined: SPLC Says Funding KKK Only 3% Of What They Do https://t.co/KlBsu7YhgM https://t.co/igtNncFG3C,en,Retweet,165,8188,1670,327,668845,2026-04-24 17:00:11,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,https://buff.ly/OQ4kkHD,photo,https://pbs.twimg.com/media/HGsvfnOXwAAFzm0.jpg
'2047837822821060629',@ginamilan_ 🧐,qme,Reply,24,1783,121,161,40857,2026-04-24 20:39:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047837645968150550',@nypost !!,qam,Reply,0,2464,91,164,87955,2026-04-24 20:38:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'',RT @undefined: undefined,,Retweet,,,,,,2026-04-30 23:59:03,,,,,
'2047834497224425552',@dantypo Yup,und,Reply,18,2087,119,132,38282,2026-04-24 20:26:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047833621982298236',@GenFlynn Interesting,en,Reply,34,849,85,106,56933,2026-04-24 20:22:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047832955880685851',"The reality is that stoking hate was incredibly lucrative for the SPLC. 

That’s why they did it. Incentives explain outcomes.",en,Tweet,2253,119361,21846,3129,25577470,2026-04-24 20:19:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047832304404615450',@jayplemons @chamath Chamath is right,en,Reply,32,3067,183,155,46154,2026-04-24 20:17:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047830790114033779',🎯😂 https://t.co/pQSi8p8z02,qme,Tweet,12158,140116,12372,4027,26880616,2026-04-24 20:11:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2047519018211254272/vid/avc1/1080x1192/4nKZJTCnUzkqLma1.mp4?tag=21
'2047827611456590247',@JackPosobiec 🎯,qme,Reply,0,2441,115,84,60160,2026-04-24 19:58:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047827392132227363',@awnihannun 😂,qme,Reply,0,1671,69,143,61289,2026-04-24 19:57:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047827164192780438',@RobertMSterling 🔥,qme,Reply,20,2038,75,125,43177,2026-04-24 19:56:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047794797440827835',"RT @undefined: I just ran Summon from my passenger seat for over an hour in a busy Costco parking lot

not a single person noticed. 

that’s how good it is",en,Retweet,95,3951,666,226,659253,2026-04-24 17:48:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047758515540983969',"RT @undefined: The NAACP was simultaneously fighting:
- For Affirmative Action 
- To eliminate racism

An institution too stupid and/or dishonest to understand the contradiction here doesn't deserve to exist.

All civil rights orgs should either condemn affirmative action or disband if they lack the sense to fight a clear case of institutional racism.",en,Retweet,90,2525,794,139,501244,2026-04-24 15:24:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/HGsZhJVaYAAe5J4.jpg
'2047824646645715451',@Fxhedgers Accurate,en,Reply,0,5192,219,179,65888,2026-04-24 19:46:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047824192293499044',Telepathic control of robot arms,en,Tweet,4391,80859,10823,3915,15066590,2026-04-24 19:45:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047580812296826933',"RT @undefined: Elon's team just did something nobody's talking about.

They replaced Starlink's call center with an AI. 🤯

And the results are insane.

1 in 5 people who called Starlink bought Starlink on the call. 70% of support calls got resolved without a human ever touching them.

Every caller was talking to Grok.

It's called Grok Voice Think Fast 1.0.

And this is not a voice model. This is a call center in a box.

Plug it into a phone line. It picks up. It talks. It sells. It troubleshoots. It books. In 25 languages. With no lunch break.

A single Grok agent runs 28 tools across hundreds of workflows. Hardware troubleshooting. Replacement orders. Service credits.

All autonomous.

The global call center industry is worth $350 billion.

Elon just showed up with a demo that does the job better, cheaper, faster, and it never clocks out.

Everyone is busy teaching AI to write code.

Elon quietly taught it to take your money on the phone.",en,Retweet,3102,11339,1984,497,2371622,2026-04-24 03:38:02,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",,,,
'2047820910720438485',Starship is the most powerful moving object ever made https://t.co/8FpSmjtPo2,en,Tweet,16374,152007,16236,7556,42382561,2026-04-24 19:32:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/2047770969473712128/vid/avc1/3840x2160/YEMGVNN02JNcwaDb.mp4?tag=21
'2047809641032430075',@tszzl Yup,und,Reply,33,1145,87,188,52370,2026-04-24 18:47:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047718248226189472',"RT @undefined: NEWS: Grok dominates real-world voice AI benchmarks 🔥

τ-voice Bench 🥇

• 🏆 #1 Overall → 67.3%
• 🏆 #1 Retail → 62.3%
• 🏆 #1 Airline  → 66%
• 🏆 #1 Telecom → 73.7% https://t.co/IZ0IzsNq87",en,Retweet,116,2490,819,319,592241,2026-04-24 12:44:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/2047718023923195905/vid/avc1/1080x1080/aVBB6dFvmvr2PvKx.mp4?tag=21
'2047796728439734318',Yup,qst,Tweet,1876,125147,17804,2138,45913937,2026-04-24 17:56:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'2047767543134445784',"RT @undefined: Signal, WhatsApp, Telegram & iMessage all have serious security problems:

> Signal makes it easy for hackers to steal your account by requiring your number. They had a hack last year.

> WhatsApp let anyone grab 3.5 billion phone numbers in a hack last year. 

> Telegram doesn’t encrypt most chats by default — their servers can read them.

> iMessage lets Apple see your messages if they’re backed up to iCloud.

XChat is the only secure encrypted messaging app.",en,Retweet,443,3008,899,463,1009347,2026-04-24 16:00:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
